isin	wkn	name	fundProvider	legalStructure	quote	quote52Low	quote52High	ytdReturnCUR	totalExpenseRatio	fiveYearVolatilityCUR	fiveYearReturnPerRiskCUR	yearVolatilityCUR	distributionPolicy	fundCurrency	yearDividendYield	threeMonthReturnCUR	monthReturnCUR	sixMonthReturnCUR	inceptionDate	threeYearVolatilityCUR	yearReturnPerRiskCUR	yearReturn2CUR	yearReturn4CUR	replicationMethod	hasSecuritiesLending	ticker	yearReturnCUR	threeYearReturnPerRiskCUR	domicileCountry	threeYearReturnCUR	valorNumber	currentDividendYield	yearReturn3CUR	fiveYearReturnCUR	weekReturnCUR	yearReturn1CUR	quoteMarket	quoteDate	labels	replicationStrategy	fundStructure	distributionFrequency	currencyRisk	fiscalYearEnd	UCITSCompliance	revisionCompany	indexType	securitiesLending	top10Holdings	exposureCountry_Netherlands	exposureCountry_United Kingdom	exposureCountry_Luxembourg	exposureCountry_Other	exposureSector_Technology	exposureSector_Consumer Staples	exposureSector_Industrials	exposureSector_Consumer Discretionary	exposureSector_Other	fundSizeMillions	exposureCountry_Belgium	exposureCountry_France	exposureSector_Financials	exposureSector_Basic Materials	exposureSector_Real Estate	exposureCountry_Austria	exposureSector_Utilities	exposureSector_Energy	exposureCountry_Serbia	exposureCountry_Romania	exposureSector_Health Care	exposureCountry_China	exposureCountry_Mexico	exposureCountry_Indonesia	exposureCountry_Saudi Arabia	exposureCountry_United Arab Emirates	exposureCountry_Malaysia	exposureCountry_South Korea	exposureCountry_Brazil	exposureCountry_Israel	exposureCountry_South Africa	exposureCountry_Qatar	exposureCountry_Uruguay	exposureCountry_Dominican Republic	exposureCountry_Italy	exposureCountry_Germany	exposureCountry_Spain	exposureCountry_United States	exposureSector_Telecommunication	exposureCountry_Japan	exposureCountry_Canada	exposureCountry_Australia	exposureCountry_Ireland	exposureCountry_Cayman Islands	exposureCountry_Hong Kong	exposureCountry_Bermuda	exposureCountry_Liberia	exposureCountry_Hungary	exposureCountry_Switzerland	exposureCountry_Singapore	exposureCountry_Taiwan	exposureCountry_Croatia	exposureCountry_New Zealand	exposureCountry_India	exposureCountry_Norway	exposureCountry_Finland	exposureCountry_Denmark	exposureCountry_Sweden	exposureCountry_country-gg	exposureCountry_Jersey	exposureCountry_Greece	exposureCountry_Chile	exposureCountry_Oman	exposureCountry_Philippines	exposureCountry_Ivory Coast	exposureCountry_Portugal	exposureCountry_Turkey	exposureCountry_Thailand	exposureCountry_Poland	exposureCountry_Argentina	exposureCountry_Macedonia	exposureCountry_Peru	exposureCountry_Russia	exposureCountry_Cyprus	exposureCountry_Colombia	exposureCountry_Czech Republic	exposureCountry_Slovakia	exposureCountry_Slovenia	exposureCountry_Bulgaria
FR0010361683	LYX0BA	Lyxor MSCI India UCITS ETF - Acc (EUR)	Lyxor ETF	ETF	20.92	20.92	26.37	-0.0876	0.0085	0.2101	0.32	0.1755	Accumulating	EUR		-0.107	-0.0428	-0.1839	10/25/06	0.2187	-0.62	0.3348	0.0772	Swap based Unfunded	No	LYMD	-0.1096	0.86	France	0.6765	2698154		0.0425	0.3897	-0.0085	-0.0343	XETRA	3/21/23	'India', 'Equity', 'India'	Synthetic(Unfunded swap)	Company With Variable Capital (SICAV)		Currency unhedged	31-Oct	Yes	PWC	Total return index	No	[]	0	0	0	0	0	0	0	0	0	566	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FR0010375766	LYX0BQ	Lyxor MSCI India UCITS ETF - Acc (USD)	Lyxor ETF	ETF	21.14	20.95	26.19	-0.0919	0.0085	0.2108	0.32	0.1604	Accumulating	USD		-0.1142	-0.0477	-0.188	12/12/06	0.2174	-0.69	0.3442	0.078	Swap based Unfunded	No	NK4G	-0.1104	0.86	France	0.672	2706388		0.0408	0.3847	-0.015	-0.0379	Last	3/21/23	'India', 'Equity', 'India'	Synthetic(Unfunded swap)	Company With Variable Capital (SICAV)		Currency unhedged	31-Oct	Yes	PWC	Total return index	No	[]	0	0	0	0	0	0	0	0	0	89	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LU0514695187	DBX0G0	Xtrackers MSCI India Swap UCITS ETF 1C	Xtrackers	ETF	13.29	13.29	16.66	-0.0912	0.0075	0.2103	0.33	0.1614	Accumulating	USD		-0.1135	-0.0471	-0.187	6/24/10	0.2163	-0.73	0.3502	0.0817	Swap based Unfunded	No	XCS5	-0.1171	0.88	Luxembourg	0.6856	11421675		0.0387	0.3921	-0.0148	-0.0355	XETRA	3/21/23	'India', 'Equity', 'India'	Synthetic(Unfunded swap)	Company With Variable Capital (SICAV)		Currency unhedged	31-Dec	Yes	Ernst & Young S.A.	Total return index	No	[]	0	0	0	0	0	0	0	0	0	68	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
IE00B46G8275	A1H8BN	HSBC MSCI Indonesia UCITS ETF USD	HSBC ETF	ETF	74.35	69.98	85.22	-0.0079	0.005	0.2469	0.1	0.1741	Distributing	USD	0.0209	-0.0171	-0.0456	-0.1256	3/28/11	0.2425	-0.14	0.0876	0.0944	Full replication	Yes	H4ZT	-0.0239	0.81	Ireland	0.7129	12789497	0.0218	-0.1565	0.1291	-0.0117	0.0944	Last	3/21/23	'Indonesia', 'Equity', 'Indonesia'	Physical(Full replication)	Contractual Fund	Semi annually	Currency unhedged	30-Dec	Yes	KPMG	Total return index	Yes	'BANK CENTRAL ASIA TBK', 'BANK RAKYAT INDONESIA (PERSERO) TBK', 'TELEKOMUNIKASI INDONESIA (PERSERO) TBK', 'BANK MANDIRI (PERSERO) TBK', 'ASTRA INTL. TBK', 'BANK NEGARA INDONESIA (PERSERO) TBK', 'MERDEKA COPPER GOLD TBK PT', 'SUMBER ALFARIA T ORD N', 'KALBE FARMA TBK', 'CHAROEN POKPHAND INDONESIA TBK'	0	0	0	0	0	0.094	0	0	0.1529	79	0	0	0.5292	0.0804	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.1435	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LU1900065811	LYX019	Lyxor MSCI Indonesia UCITS ETF - Acc	Lyxor ETF	ETF	133.5	126.8	154.53	-0.0009	0.0045	0.2462	0.11	0.1807	Accumulating	EUR		-0.007	-0.0382	-0.1194	7/4/11	0.2432	-0.08	0.0884	0.1049	Swap based Unfunded	No	LYXI	-0.014	0.82	Luxembourg	0.7248	46343579		-0.1594	0.14	-0.0027	0.0984	XETRA	3/21/23	'Indonesia', 'Equity', 'Indonesia'	Synthetic(Unfunded swap)	Company With Variable Capital (SICAV)		Currency unhedged	31-Dec	Yes	PWC	Total return index	No	[]	0	0	0	0	0	0	0	0	0	42	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LU0476289623	DBX0EU	Xtrackers MSCI Indonesia Swap UCITS ETF 1C	Xtrackers	ETF	14.42	13.65	16.66	-0.0049	0.0065	0.2541	0.09	0.1769	Accumulating	USD		-0.0145	-0.0429	-0.1233	3/2/10	0.2526	-0.12	0.0977	0.117	Swap based Unfunded	No	XAIN	-0.0219	0.77	Luxembourg	0.7053	11016087		-0.1692	0.1199	-0.0083	0.092	XETRA	3/21/23	'Indonesia', 'Equity', 'Indonesia'	Synthetic(Unfunded swap)	Company With Variable Capital (SICAV)		Currency unhedged	31-Dec	Yes	Ernst & Young S.A.	Total return index	No	[]	0	0	0	0	0	0	0	0	0	62	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
DE000ETFL300	ETFL30	Deka MSCI Japan UCITS ETF	Deka ETFs	ETF	8.37	7.88	9.21	0.0121	0.005	0.1639	0.18	0.1795	Distributing	JPY	0.0089	0.0012	-0.0267	0.0055	6/9/09	0.1734	-0.31	0.0976	0.2184	Full replication	Yes	EL44	-0.0559	0.57	Germany	0.325		0.0095	0.0489	0.1563	-0.0256	-0.1216	XETRA	3/21/23	'Japan', 'Equity', 'Japan'	Physical(Full replication)	Contractual Fund	Quarterly	Currency unhedged	31-Jan	Yes	KPMG AG Wirtschaftsprüfungsgesellschaft	Price index	Yes	'TOYOTA MOTOR CORP', 'SONY GROUP CORPORATION', 'KEYENCE CORP', 'MITSUBISHI UFJ FINANCIAL GRP. INC', 'SOFTBANK GRP. CORP.', 'SUMITOMO MITSUI FINANCIAL GRP. INC', 'SHIN-ETSU CHEMICAL CO LTD', 'DAIICHI SANKYO COMP LTD', 'TOKYO ELECTRON LTD', 'HITACHI LTD'	0	0	0	0.011	0.1513	0	0.2018	0.1905	0.3534	42	0	0	0.103	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.989	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
IE00B5VX7566	A1CXGS	HSBC MSCI Japan UCITS ETF USD	HSBC ETF	ETF	30.33	28.7	33.19	0.0254	0.0019	0.1797	0.19	0.1924	Distributing	USD	0.0192	0.0052	-0.0159	0.0206	3/23/10	0.1913	-0.22	0.0964	0.2051	Full replication	Yes	H4ZC	-0.0422	0.51	Ireland	0.3229	11166540	0.0204	0.0656	0.181	-0.0184	-0.116	XETRA	3/21/23	'Japan', 'Equity', 'Japan'	Physical(Full replication)	Contractual Fund	Semi annually	Currency unhedged	31-Dec	Yes	KPMG	Total return index	Yes	'TOYOTA MOTOR CORP', 'SONY GROUP CORPORATION', 'MITSUBISHI UFJ FINANCIAL GRP. INC', 'KEYENCE CORP', 'SUMITOMO MITSUI FINANCIAL GRP. INC', 'DAIICHI SANKYO COMP LTD', 'SOFTBANK GRP. CORP.', 'SHIN-ETSU CHEMICAL CO LTD', 'TOKYO ELECTRON LTD', 'HITACHI LTD'	0	0	0	0.0011	0.1509	0	0.2033	0.1909	0.3517	161	0	0	0.1032	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.9989	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
IE00B60SX287	A0RGCR	Invesco MSCI Japan UCITS ETF	Invesco	ETF	59.89	55.68	64.28	0.025	0.0019	0.1774	0.19	0.196	Accumulating	USD		0.005	-0.0159	0.0201	4/2/09	0.1908	-0.22	0.0992	0.2207	Swap based Unfunded	No	SC0I	-0.0432	0.55	Ireland	0.346	10128323		0.0485	0.1773	-0.0185	-0.117	XETRA	3/21/23	'Japan', 'Equity', 'Japan'	Synthetic(Unfunded swap)	Open-ended Investment Company (OEIC)		Currency unhedged	30-Nov	Yes	PricewaterhouseCoopers	Total return index	No	[]	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
IE00B02KXH56	A0DK60	iShares MSCI Japan UCITS ETF (Dist)	iShares	ETF	13.22	12.51	14.49	0.0242	0.0059	0.1799	0.17	0.1897	Distributing	USD	0.0165	0.0042	-0.0163	0.0187	10/1/04	0.1937	-0.24	0.0956	0.2104	Optimized sampling	Yes	IQQJ	-0.0463	0.43	Ireland	0.2746	1965564	0.0176	0.0482	0.1591	-0.0185	-0.1229	XETRA	3/21/23	'Japan', 'Equity', 'Japan'	Physical(Optimized sampling)	Open-ended Investment Company (OEIC)	Semi annually	Currency unhedged	28-Feb	Yes	Deloitte	Total return index	Yes	'TOYOTA MOTOR CORP', 'SONY GROUP CORPORATION', 'KEYENCE CORP', 'MITSUBISHI UFJ FINANCIAL GRP. INC', 'SOFTBANK GRP. CORP.', 'SUMITOMO MITSUI FINANCIAL GRP. INC', 'SHIN-ETSU CHEMICAL CO LTD', 'DAIICHI SANKYO COMP LTD', 'TOKYO ELECTRON LTD', 'HITACHI LTD'	0	0	0	0.0044	0.1503	0	0.203	0.1904	0.3534	941	0	0	0.1029	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.9956	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
IE00B53QDK08	A0YEDV	iShares MSCI Japan UCITS ETF USD (Acc)	iShares	ETF	147.21	137.06	158.28	0.0245	0.0048	0.1796	0.17	0.1897	Accumulating	USD		0.0044	-0.016	0.0192	1/11/10	0.1933	-0.24	0.0955	0.2118	Full replication	Yes	SXR5	-0.045	0.45	Ireland	0.2813	10737498		0.0497	0.1655	-0.0186	-0.1214	XETRA	3/21/23	'Japan', 'Equity', 'Japan'	Physical(Full replication)	Open-ended Investment Company (OEIC)		Currency unhedged	31-Jul	Yes	Deloitte	Total return index	Yes	'TOYOTA MOTOR CORP', 'SONY GROUP CORPORATION', 'KEYENCE CORP', 'MITSUBISHI UFJ FINANCIAL GRP. INC', 'SOFTBANK GRP. CORP.', 'SUMITOMO MITSUI FINANCIAL GRP. INC', 'SHIN-ETSU CHEMICAL CO LTD', 'DAIICHI SANKYO COMP LTD', 'TOKYO ELECTRON LTD', 'HITACHI LTD'	0	0	0	0.0073	0.1504	0	0.2028	0.1902	0.3537	408	0	0	0.1029	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.9927	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LU1781541252	LYX0YC	Lyxor Core MSCI Japan (DR) UCITS ETF - Acc	Lyxor ETF	ETF	13.16	12.2	14.15	0.0249	0.0012	0.1686	0.2	0.1762	Accumulating	JPY		0.0146	-0.0157	0.0193	2/28/18	0.1772	-0.23	0.1003	0.2231	Full replication	No	LCUJ	-0.0408	0.51	Luxembourg	0.2937	40916345		0.0515	0.1833	-0.023	-0.1193	XETRA	3/21/23	'Japan', 'Equity', 'Japan'	Physical(Full replication)	Company With Variable Capital (SICAV)		Currency unhedged	31-Dec	Yes	PWC	Total return index	No	'TOYOTA MOTOR CORP', 'SONY GROUP CORPORATION', 'MITSUBISHI UFJ FINANCIAL GRP. INC', 'KEYENCE CORP', 'SUMITOMO MITSUI FINANCIAL GRP. INC', 'DAIICHI SANKYO COMP LTD', 'SOFTBANK GRP. CORP.', 'SHIN-ETSU CHEMICAL CO LTD', 'TOKYO ELECTRON LTD', 'HITACHI LTD'	0	0	0	0.0011	0.152	0	0.2019	0.1903	0.3528	"1,757"	0	0	0.103	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.9989	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LU2090063673	LYX05A	Lyxor Core MSCI Japan (DR) UCITS ETF - Dist	Lyxor ETF	ETF	54.43	50.91	60.09	0.025	0.0012			0.1996	Distributing	JPY	0.0239	0.0149	-0.0155	0.0196	9/17/20		-0.2	0.0987		Full replication	No	NADA	-0.0408		Luxembourg		53840236	0.0256			-0.0224	-0.1193	XETRA	3/21/23	'Japan', 'Equity', 'Japan'	Physical(Full replication)	Company With Variable Capital (SICAV)	Semi annually	Currency unhedged	31-Dec	Yes	PWC	Total return index	No	'TOYOTA MOTOR CORP', 'SONY GROUP CORPORATION', 'MITSUBISHI UFJ FINANCIAL GRP. INC', 'KEYENCE CORP', 'SUMITOMO MITSUI FINANCIAL GRP. INC', 'DAIICHI SANKYO COMP LTD', 'SOFTBANK GRP. CORP.', 'SHIN-ETSU CHEMICAL CO LTD', 'TOKYO ELECTRON LTD', 'HITACHI LTD'	0	0	0	0.0011	0.152	0	0.2019	0.1903	0.3528	32	0	0	0.103	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.9989	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
IE00BZ0G8B96	A143DA	SPDR MSCI Japan UCITS ETF	SPDR ETF	ETF	44.12	40.92	47.45	0.0248	0.0012	0.1633	0.2	0.1784	Accumulating	JPY		0.0145	-0.0158	0.0194	11/30/15	0.1725	-0.23	0.0989	0.216	Optimized sampling	No	ZPDJ	-0.041	0.62	Ireland	0.3544	30615097		0.0459	0.1781	-0.0226	-0.1162	XETRA	3/21/23	'Japan', 'Equity', 'Japan'	Physical(Optimized sampling)	Open-ended Investment Company (OEIC)		Currency unhedged	31-Mar	Yes	Ernst & Young	Total return index	No	'TOYOTA MOTOR CORP', 'SONY GROUP CORPORATION', 'KEYENCE CORP', 'MITSUBISHI UFJ FINANCIAL GRP. INC', 'SUMITOMO MITSUI FINANCIAL GRP. INC', 'SOFTBANK GRP. CORP.', 'DAIICHI SANKYO COMP LTD', 'SHIN-ETSU CHEMICAL CO LTD', 'TOKYO ELECTRON LTD', 'HITACHI LTD'	0	0	0	0.0011	0.1529	0	0.2044	0.1906	0.3492	261	0	0	0.1029	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.9989	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LU0136240974	794361	UBS ETF (LU) MSCI Japan UCITS ETF (JPY) A-dis	UBS ETF	ETF	41.64	38.97	45.67	0.0238	0.0019	0.1687	0.2	0.1781	Distributing	JPY	0.0202	0.0137	-0.0165	0.0184	10/30/01	0.18	-0.23	0.1001	0.2214	Full replication	Yes	UIM5	-0.0413	0.49	Luxembourg	0.2913	1272995	0.0215	0.0515	0.1792	-0.0235	-0.1186	XETRA	3/21/23	'Japan', 'Equity', 'Japan'	Physical(Full replication)	Company With Variable Capital (SICAV)	Semi annually	Currency unhedged	31-Dec	Yes	"Ernst & Young, société anonyme"	Total return index	Yes	'TOYOTA MOTOR CORP', 'SONY GROUP CORPORATION', 'KEYENCE CORP', 'MITSUBISHI UFJ FINANCIAL GRP. INC', 'SOFTBANK GRP. CORP.', 'SUMITOMO MITSUI FINANCIAL GRP. INC', 'SHIN-ETSU CHEMICAL CO LTD', 'DAIICHI SANKYO COMP LTD', 'TOKYO ELECTRON LTD', 'KDDI CORP'	0	0	0	0.002	0.1512	0	0.2034	0.1908	0.3517	605	0	0	0.1029	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.998	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LU0274209740	DBX1MJ	Xtrackers MSCI Japan UCITS ETF 1C	Xtrackers	ETF	59.46	55.27	63.79	0.0251	0.002	0.1757	0.19	0.1928	Accumulating	USD		0.0051	-0.0159	0.0204	1/9/07	0.1855	-0.22	0.1029	0.2241	Full replication	Yes	DBXJ	-0.0425	0.59	Luxembourg	0.3634	2825426		0.0455	0.1788	-0.0185	-0.1185	XETRA	3/21/23	'Japan', 'Equity', 'Japan'	Physical(Full replication)	Company With Variable Capital (SICAV)		Currency unhedged	31-Dec	Yes	Ernst & Young S.A.	Total return index	Yes	'TOYOTA MOTOR CORP', 'SONY GROUP CORPORATION', 'MITSUBISHI UFJ FINANCIAL GRP. INC', 'KEYENCE CORP', 'SUMITOMO MITSUI FINANCIAL GRP. INC', 'DAIICHI SANKYO COMP LTD', 'SOFTBANK GRP. CORP.', 'SHIN-ETSU CHEMICAL CO LTD', 'TOKYO ELECTRON LTD', 'HITACHI LTD'	0	0	0	0.0011	0.1521	0	0.202	0.1905	0.3524	"1,676"	0	0	0.103	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.9989	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
IE00B8J37J31	A1J78Y	iShares MSCI Japan CHF Hedged UCITS ETF (Acc)	iShares	ETF	63.66	56.3	66.96	0.0353	0.0064	0.1659	0.44	0.1576	Accumulating	CHF Hedged		0.002	-0.0153	-0.0139	11/30/12	0.1741	0.61	0.1733	0.2101	Optimized sampling	Yes	36BH	0.0959	1.11	Ireland	0.7003	19328344		0.0721	0.4184	-0.0384	-0.005	NAV	3/17/23	'Hedged)', 'Equity', 'Japan'	Physical(Optimized sampling)	Open-ended Investment Company (OEIC)		Currency hedged	31-Mar	Yes	Deloitte	Total return index	Yes	'TOYOTA MOTOR CORP', 'SONY GROUP CORPORATION', 'KEYENCE CORP', 'MITSUBISHI UFJ FINANCIAL GRP. INC', 'SOFTBANK GRP. CORP.', 'SUMITOMO MITSUI FINANCIAL GRP. INC', 'SHIN-ETSU CHEMICAL CO LTD', 'DAIICHI SANKYO COMP LTD', 'TOKYO ELECTRON LTD', 'HITACHI LTD'	0	0	0	0.0076	0.1504	0	0.2026	0.1906	0.3532	155	0	0	0.1032	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.9924	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
IE00B42Z5J44	A1C5E6	iShares MSCI Japan EUR Hedged UCITS ETF (Acc)	iShares	ETF	59.69	55.18	63.23	0.0299	0.0064	0.1725	0.23	0.1559	Accumulating	EUR Hedged		0.021	-0.0296	0.007	9/30/10	0.1819	0.2	0.1206	0.1677	Optimized sampling	Yes	IBCG	0.031	0.8	Ireland	0.5016	11834409		0.0756	0.2127	-0.0301	-0.0532	XETRA	3/21/23	'Hedged)', 'Equity', 'Japan'	Physical(Optimized sampling)	Open-ended Investment Company (OEIC)		Currency hedged	30-Nov	Yes	Deloitte	Total return index	Yes	'TOYOTA MOTOR CORP', 'SONY GROUP CORPORATION', 'KEYENCE CORP', 'MITSUBISHI UFJ FINANCIAL GRP. INC', 'SOFTBANK GRP. CORP.', 'SUMITOMO MITSUI FINANCIAL GRP. INC', 'SHIN-ETSU CHEMICAL CO LTD', 'DAIICHI SANKYO COMP LTD', 'TOKYO ELECTRON LTD', 'HITACHI LTD'	0	0	0	0.0087	0.1506	0	0.2029	0.1904	0.3532	655	0	0	0.1029	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.9913	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LU2133056387	LYX03F	Lyxor Core MSCI Japan (DR) UCITS ETF - Daily Hedged to EUR - Dist	Lyxor ETF	ETF	18.65	17.66	19.79	0.0289	0.002			0.2033	Distributing	EUR Hedged	0.0242	0.0266	-0.0309	0	9/17/20		0.09	0.1205		Full replication	No	JNHD	0.0185		Luxembourg		56588182	0.0243			-0.0359	-0.0639	XETRA	3/21/23	'Hedged)', 'Equity', 'Japan'	Physical(Full replication)	Company With Variable Capital (SICAV)	Semi annually	Currency hedged	31-Dec	Yes	PWC	Total return index	No	'TOYOTA MOTOR CORP', 'SONY GROUP CORPORATION', 'MITSUBISHI UFJ FINANCIAL GRP. INC', 'KEYENCE CORP', 'SUMITOMO MITSUI FINANCIAL GRP. INC', 'DAIICHI SANKYO COMP LTD', 'SOFTBANK GRP. CORP.', 'SHIN-ETSU CHEMICAL CO LTD', 'TOKYO ELECTRON LTD', 'HITACHI LTD'	0	0	0	0.0011	0.152	0	0.2019	0.1903	0.3528	10	0	0	0.103	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.9989	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
IE00BZ0G8C04	A143DB	SPDR MSCI Japan EUR Hedged UCITS ETF	SPDR ETF	ETF	45.41	41.86	48.11	0.0302	0.0017	0.1698	0.25	0.176	Accumulating	EUR Hedged		0.0279	-0.0306	0.006	11/30/15	0.1792	0.18	0.1297	0.1671	Optimized sampling	No	ZPDW	0.0309	0.94	Ireland	0.5924	30616386		0.075	0.2272	-0.0364	-0.0535	XETRA	3/21/23	'Hedged)', 'Equity', 'Japan'	Physical(Optimized sampling)	Open-ended Investment Company (OEIC)		Currency hedged	31-Mar	Yes	Ernst & Young	Total return index	No	'TOYOTA MOTOR CORP', 'SONY GROUP CORPORATION', 'KEYENCE CORP', 'MITSUBISHI UFJ FINANCIAL GRP. INC', 'SUMITOMO MITSUI FINANCIAL GRP. INC', 'SOFTBANK GRP. CORP.', 'DAIICHI SANKYO COMP LTD', 'SHIN-ETSU CHEMICAL CO LTD', 'TOKYO ELECTRON LTD', 'HITACHI LTD'	0	0	0	0.0011	0.1535	0	0.2031	0.1914	0.3485	16	0	0	0.1035	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.9989	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
